// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b
// command took 1,94s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b
// command took 3,11s and exited with 0
// ***** Done, took 00:00:05 (5.22 sec)   *****
// Found 5 benchmarks:
//   ArrayAccessMethods.ForCacheArray: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.For: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.ForEach: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqAggregate: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqSum: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ArrayAccessMethods.ForCacheArray: Job-ABHQVM(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7b626b11-1666-438b-8a02-8428f12ea70b.dll" --benchmarkName "CSharpBenchmarks.ArrayAccessMethods.ForCacheArray" --job "Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1" --benchmarkId 0 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\7b626b11-1666-438b-8a02-8428f12ea70b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT
// GC=Concurrent Server
// Job: Job-ADUWAK(Server=True, InvocationCount=3, IterationCount=1000, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

OverheadJitting  1: 1 op, 444300.00 ns, 444.3000 us/op
WorkloadResult  141: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadResult  142: 3 op, 33100.00 ns, 11.0333 us/op
WorkloadResult  143: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  144: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  145: 3 op, 30300.00 ns, 10.1000 us/op
WorkloadResult  146: 3 op, 30400.00 ns, 10.1333 us/op
WorkloadResult  147: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  148: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  149: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  150: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadResult  151: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  152: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  153: 3 op, 33700.00 ns, 11.2333 us/op
WorkloadResult  154: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  155: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  156: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  157: 3 op, 31400.00 ns, 10.4667 us/op
WorkloadResult  158: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  159: 3 op, 30800.00 ns, 10.2667 us/op
WorkloadResult  160: 3 op, 33800.00 ns, 11.2667 us/op
WorkloadResult  161: 3 op, 29200.00 ns, 9.7333 us/op
WorkloadResult  162: 3 op, 34400.00 ns, 11.4667 us/op
WorkloadResult  163: 3 op, 31000.00 ns, 10.3333 us/op
WorkloadResult  164: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  165: 3 op, 30500.00 ns, 10.1667 us/op
WorkloadResult  166: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  167: 3 op, 31900.00 ns, 10.6333 us/op
WorkloadResult  168: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  169: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  170: 3 op, 29600.00 ns, 9.8667 us/op
WorkloadResult  171: 3 op, 33600.00 ns, 11.2000 us/op
WorkloadResult  172: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadResult  173: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  174: 3 op, 32600.00 ns, 10.8667 us/op
WorkloadResult  175: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  176: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  177: 3 op, 29800.00 ns, 9.9333 us/op
WorkloadResult  178: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  179: 3 op, 35200.00 ns, 11.7333 us/op
WorkloadResult  180: 3 op, 28300.00 ns, 9.4333 us/op
WorkloadResult  181: 3 op, 33000.00 ns, 11.0000 us/op
WorkloadResult  182: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  183: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  184: 3 op, 35000.00 ns, 11.6667 us/op
WorkloadResult  185: 3 op, 31500.00 ns, 10.5000 us/op
WorkloadResult  186: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  187: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  188: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  189: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  190: 3 op, 30300.00 ns, 10.1000 us/op
WorkloadResult  191: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadResult  192: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadResult  193: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadResult  194: 3 op, 30000.00 ns, 10.0000 us/op
WorkloadResult  195: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  196: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  197: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  198: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  199: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadResult  200: 3 op, 25600.00 ns, 8.5333 us/op
WorkloadResult  201: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  202: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  203: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  204: 3 op, 25700.00 ns, 8.5667 us/op
WorkloadResult  205: 3 op, 28800.00 ns, 9.6000 us/op
WorkloadResult  206: 3 op, 23600.00 ns, 7.8667 us/op
WorkloadResult  207: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  208: 3 op, 33900.00 ns, 11.3000 us/op
WorkloadResult  209: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadResult  210: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  211: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  212: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  213: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  214: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  215: 3 op, 26000.00 ns, 8.6667 us/op
WorkloadResult  216: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  217: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  218: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  219: 3 op, 33700.00 ns, 11.2333 us/op
WorkloadResult  220: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  221: 3 op, 28500.00 ns, 9.5000 us/op
WorkloadResult  222: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  223: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  224: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  225: 3 op, 32900.00 ns, 10.9667 us/op
WorkloadResult  226: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadResult  227: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  228: 3 op, 26200.00 ns, 8.7333 us/op
WorkloadResult  229: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  230: 3 op, 25600.00 ns, 8.5333 us/op
WorkloadResult  231: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  232: 3 op, 25900.00 ns, 8.6333 us/op
WorkloadResult  233: 3 op, 33200.00 ns, 11.0667 us/op
WorkloadResult  234: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  235: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  236: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  237: 3 op, 25700.00 ns, 8.5667 us/op
WorkloadResult  238: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadResult  239: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  240: 3 op, 29900.00 ns, 9.9667 us/op
WorkloadResult  241: 3 op, 28800.00 ns, 9.6000 us/op
WorkloadResult  242: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  243: 3 op, 34100.00 ns, 11.3667 us/op
WorkloadResult  244: 3 op, 26500.00 ns, 8.8333 us/op
WorkloadResult  245: 3 op, 28600.00 ns, 9.5333 us/op
WorkloadResult  246: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  247: 3 op, 23500.00 ns, 7.8333 us/op
WorkloadResult  248: 3 op, 31500.00 ns, 10.5000 us/op
WorkloadResult  249: 3 op, 25700.00 ns, 8.5667 us/op
WorkloadResult  250: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  251: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  252: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  253: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  254: 3 op, 33200.00 ns, 11.0667 us/op
WorkloadResult  255: 3 op, 32300.00 ns, 10.7667 us/op
WorkloadResult  256: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  257: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  258: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  259: 3 op, 35500.00 ns, 11.8333 us/op
WorkloadResult  260: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadResult  261: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  262: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  263: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  264: 3 op, 29700.00 ns, 9.9000 us/op
WorkloadResult  265: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  266: 3 op, 25500.00 ns, 8.5000 us/op
WorkloadResult  267: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  268: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadResult  269: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  270: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  271: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  272: 3 op, 33600.00 ns, 11.2000 us/op
WorkloadResult  273: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  274: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  275: 3 op, 26500.00 ns, 8.8333 us/op
WorkloadResult  276: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadResult  277: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadResult  278: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  279: 3 op, 31500.00 ns, 10.5000 us/op
WorkloadResult  280: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  281: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  282: 3 op, 25500.00 ns, 8.5000 us/op
WorkloadResult  283: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  284: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadResult  285: 3 op, 31400.00 ns, 10.4667 us/op
WorkloadResult  286: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  287: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  288: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  289: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  290: 3 op, 33700.00 ns, 11.2333 us/op
WorkloadResult  291: 3 op, 25700.00 ns, 8.5667 us/op
WorkloadResult  292: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  293: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  294: 3 op, 26800.00 ns, 8.9333 us/op
WorkloadResult  295: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  296: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  297: 3 op, 34900.00 ns, 11.6333 us/op
WorkloadResult  298: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  299: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  300: 3 op, 30000.00 ns, 10.0000 us/op
WorkloadResult  301: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadResult  302: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadResult  303: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadResult  304: 3 op, 33800.00 ns, 11.2667 us/op
WorkloadResult  305: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  306: 3 op, 29800.00 ns, 9.9333 us/op
WorkloadResult  307: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  308: 3 op, 30600.00 ns, 10.2000 us/op
WorkloadResult  309: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  310: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  311: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadResult  312: 3 op, 33900.00 ns, 11.3000 us/op
WorkloadResult  313: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  314: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  315: 3 op, 32100.00 ns, 10.7000 us/op
WorkloadResult  316: 3 op, 25300.00 ns, 8.4333 us/op
WorkloadResult  317: 3 op, 32200.00 ns, 10.7333 us/op
WorkloadResult  318: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  319: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  320: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  321: 3 op, 26500.00 ns, 8.8333 us/op
WorkloadResult  322: 3 op, 31700.00 ns, 10.5667 us/op
WorkloadResult  323: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  324: 3 op, 26400.00 ns, 8.8000 us/op
WorkloadResult  325: 3 op, 30200.00 ns, 10.0667 us/op
WorkloadResult  326: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  327: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  328: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  329: 3 op, 25600.00 ns, 8.5333 us/op
WorkloadResult  330: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  331: 3 op, 30100.00 ns, 10.0333 us/op
WorkloadResult  332: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  333: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadResult  334: 3 op, 25700.00 ns, 8.5667 us/op
WorkloadResult  335: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  336: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  337: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  338: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  339: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadResult  340: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  341: 3 op, 26400.00 ns, 8.8000 us/op
WorkloadResult  342: 3 op, 29600.00 ns, 9.8667 us/op
WorkloadResult  343: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  344: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  345: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  346: 3 op, 34600.00 ns, 11.5333 us/op
WorkloadResult  347: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadResult  348: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  349: 3 op, 26800.00 ns, 8.9333 us/op
WorkloadResult  350: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  351: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  352: 3 op, 26000.00 ns, 8.6667 us/op
WorkloadResult  353: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadResult  354: 3 op, 33300.00 ns, 11.1000 us/op
WorkloadResult  355: 3 op, 35300.00 ns, 11.7667 us/op
WorkloadResult  356: 3 op, 29600.00 ns, 9.8667 us/op
WorkloadResult  357: 3 op, 25900.00 ns, 8.6333 us/op
WorkloadResult  358: 3 op, 32600.00 ns, 10.8667 us/op
WorkloadResult  359: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  360: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  361: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadResult  362: 3 op, 25500.00 ns, 8.5000 us/op
WorkloadResult  363: 3 op, 30800.00 ns, 10.2667 us/op
WorkloadResult  364: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  365: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadResult  366: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  367: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  368: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  369: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  370: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  371: 3 op, 34000.00 ns, 11.3333 us/op
WorkloadResult  372: 3 op, 29800.00 ns, 9.9333 us/op
WorkloadResult  373: 3 op, 24000.00 ns, 8.0000 us/op
WorkloadResult  374: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  375: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  376: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  377: 3 op, 32800.00 ns, 10.9333 us/op
WorkloadResult  378: 3 op, 36800.00 ns, 12.2667 us/op
WorkloadResult  379: 3 op, 29600.00 ns, 9.8667 us/op
WorkloadResult  380: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  381: 3 op, 31300.00 ns, 10.4333 us/op
WorkloadResult  382: 3 op, 29500.00 ns, 9.8333 us/op
WorkloadResult  383: 3 op, 25700.00 ns, 8.5667 us/op
WorkloadResult  384: 3 op, 30200.00 ns, 10.0667 us/op
WorkloadResult  385: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  386: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  387: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  388: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadResult  389: 3 op, 28900.00 ns, 9.6333 us/op
WorkloadResult  390: 3 op, 26600.00 ns, 8.8667 us/op
WorkloadResult  391: 3 op, 31400.00 ns, 10.4667 us/op
WorkloadResult  392: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadResult  393: 3 op, 26800.00 ns, 8.9333 us/op
WorkloadResult  394: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  395: 3 op, 26400.00 ns, 8.8000 us/op
WorkloadResult  396: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  397: 3 op, 34800.00 ns, 11.6000 us/op
WorkloadResult  398: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  399: 3 op, 31600.00 ns, 10.5333 us/op
WorkloadResult  400: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  401: 3 op, 30400.00 ns, 10.1333 us/op
WorkloadResult  402: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  403: 3 op, 30800.00 ns, 10.2667 us/op
WorkloadResult  404: 3 op, 29800.00 ns, 9.9333 us/op
WorkloadResult  405: 3 op, 28500.00 ns, 9.5000 us/op
WorkloadResult  406: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  407: 3 op, 24600.00 ns, 8.2000 us/op
WorkloadResult  408: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  409: 3 op, 30500.00 ns, 10.1667 us/op
WorkloadResult  410: 3 op, 25600.00 ns, 8.5333 us/op
WorkloadResult  411: 3 op, 32000.00 ns, 10.6667 us/op
WorkloadResult  412: 3 op, 34400.00 ns, 11.4667 us/op
WorkloadResult  413: 3 op, 27600.00 ns, 9.2000 us/op
WorkloadResult  414: 3 op, 31600.00 ns, 10.5333 us/op
WorkloadResult  415: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  416: 3 op, 28200.00 ns, 9.4000 us/op
WorkloadResult  417: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadResult  418: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  419: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  420: 3 op, 28900.00 ns, 9.6333 us/op
WorkloadResult  421: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  422: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  423: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  424: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  425: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadResult  426: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadResult  427: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  428: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  429: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  430: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  431: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  432: 3 op, 32200.00 ns, 10.7333 us/op
WorkloadResult  433: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  434: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadResult  435: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  436: 3 op, 35500.00 ns, 11.8333 us/op
WorkloadResult  437: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  438: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  439: 3 op, 36300.00 ns, 12.1000 us/op
WorkloadResult  440: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  441: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  442: 3 op, 28100.00 ns, 9.3667 us/op
WorkloadResult  443: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  444: 3 op, 32500.00 ns, 10.8333 us/op
WorkloadResult  445: 3 op, 31100.00 ns, 10.3667 us/op
WorkloadResult  446: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  447: 3 op, 24500.00 ns, 8.1667 us/op
WorkloadResult  448: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadResult  449: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  450: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  451: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  452: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  453: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  454: 3 op, 23700.00 ns, 7.9000 us/op
WorkloadResult  455: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  456: 3 op, 26100.00 ns, 8.7000 us/op
WorkloadResult  457: 3 op, 29800.00 ns, 9.9333 us/op
WorkloadResult  458: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  459: 3 op, 24800.00 ns, 8.2667 us/op
WorkloadResult  460: 3 op, 30200.00 ns, 10.0667 us/op
WorkloadResult  461: 3 op, 31200.00 ns, 10.4000 us/op
WorkloadResult  462: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  463: 3 op, 26700.00 ns, 8.9000 us/op
WorkloadResult  464: 3 op, 31100.00 ns, 10.3667 us/op
WorkloadResult  465: 3 op, 29600.00 ns, 9.8667 us/op
WorkloadResult  466: 3 op, 27800.00 ns, 9.2667 us/op
WorkloadResult  467: 3 op, 24700.00 ns, 8.2333 us/op
WorkloadResult  468: 3 op, 29800.00 ns, 9.9333 us/op
WorkloadResult  469: 3 op, 26300.00 ns, 8.7667 us/op
WorkloadResult  470: 3 op, 32700.00 ns, 10.9000 us/op
WorkloadResult  471: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  472: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  473: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  474: 3 op, 30700.00 ns, 10.2333 us/op
WorkloadResult  475: 3 op, 24100.00 ns, 8.0333 us/op
WorkloadResult  476: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  477: 3 op, 27500.00 ns, 9.1667 us/op
WorkloadResult  478: 3 op, 26500.00 ns, 8.8333 us/op
WorkloadResult  479: 3 op, 24400.00 ns, 8.1333 us/op
WorkloadResult  480: 3 op, 27400.00 ns, 9.1333 us/op
WorkloadResult  481: 3 op, 27100.00 ns, 9.0333 us/op
WorkloadResult  482: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  483: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  484: 3 op, 28000.00 ns, 9.3333 us/op
WorkloadResult  485: 3 op, 33400.00 ns, 11.1333 us/op
WorkloadResult  486: 3 op, 31600.00 ns, 10.5333 us/op
WorkloadResult  487: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  488: 3 op, 28700.00 ns, 9.5667 us/op
WorkloadResult  489: 3 op, 27000.00 ns, 9.0000 us/op
WorkloadResult  490: 3 op, 26900.00 ns, 8.9667 us/op
WorkloadResult  491: 3 op, 29900.00 ns, 9.9667 us/op
WorkloadResult  492: 3 op, 27300.00 ns, 9.1000 us/op
WorkloadResult  493: 3 op, 24200.00 ns, 8.0667 us/op
WorkloadResult  494: 3 op, 26000.00 ns, 8.6667 us/op
WorkloadResult  495: 3 op, 32600.00 ns, 10.8667 us/op
WorkloadResult  496: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  497: 3 op, 26100.00 ns, 8.7000 us/op
WorkloadResult  498: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  499: 3 op, 27200.00 ns, 9.0667 us/op
WorkloadResult  500: 3 op, 23800.00 ns, 7.9333 us/op
WorkloadResult  501: 3 op, 23900.00 ns, 7.9667 us/op
WorkloadResult  502: 3 op, 24300.00 ns, 8.1000 us/op
WorkloadResult  503: 3 op, 27900.00 ns, 9.3000 us/op
WorkloadResult  504: 3 op, 27700.00 ns, 9.2333 us/op
WorkloadResult  505: 3 op, 28400.00 ns, 9.4667 us/op
WorkloadResult  506: 3 op, 26000.00 ns, 8.6667 us/op
WorkloadResult  507: 3 op, 31300.00 ns, 10.4333 us/op
WorkloadResult  508: 3 op, 31200.00 ns, 10.4000 us/op
